"subject","menu","default","choice"
"random64","B,C,E","C","C"
"random64","A,B,C,E","C","C"
"random64","D,E","D","E"
"random64","A,D,E","D","E"
"random64","B,D,E","D","D"
"random64","A,B,D,E","B","A"
"random64","C,D,E","E","C"
"random64","A,C,D,E","E","D"
"random64","B,C,D,E","D","D"
"random64","A,B,C,D,E","A","B"
"random65","A","A","A"
"random65","B","B","B"
"random65","A,B","A","B"
"random65","C","C","C"
"random65","A,C","A","C"
"random65","B,C","C","B"
"random65","A,B,C","B","B"
"random65","D","D","D"
"random65","A,D","A","A"
"random65","B,D","D","B"
"random65","A,B,D","B","A"
"random65","C,D","C","C"
"random65","A,C,D","A","D"
"random65","B,C,D","B","D"
"random65","A,B,C,D","D","A"
"random65","E","E","E"
"random65","A,E","A","E"
"random65","B,E","B","E"
"random65","A,B,E","B","B"
"random65","C,E","C","C"
"random65","A,C,E","E","C"
"random65","B,C,E","B","C"
"random65","A,B,C,E","A","C"
"random65","D,E","D","D"
"random65","A,D,E","D","D"
"random65","B,D,E","E","B"
"random65","A,B,D,E","A","D"
"random65","C,D,E","C","E"
"random65","A,C,D,E","A","D"
"random65","B,C,D,E","D","B"
"random65","A,B,C,D,E","D","A"
"random66","A","A","A"
"random66","B","B","B"
"random66","A,B","B","A"
"random66","C","C","C"
"random66","A,C","C","C"
"random66","B,C","C","C"
"random66","A,B,C","B","B"
"random66","D","D","D"
"random66","A,D","A","A"
"random66","B,D","B","B"
"random66","A,B,D","D","B"
"random66","C,D","C","C"
"random66","A,C,D","D","C"
"random66","B,C,D","C","B"
"random66","A,B,C,D","D","B"
"random66","E","E","E"
"random66","A,E","E","A"
"random66","B,E","E","B"
"random66","A,B,E","B","E"
"random66","C,E","C","C"
"random66","A,C,E","E","C"
"random66","B,C,E","E","C"
"random66","A,B,C,E","C","A"
"random66","D,E","E","D"
"random66","A,D,E","A","D"
"random66","B,D,E","D","D"
"random66","A,B,D,E","A","B"
"random66","C,D,E","E","C"
"random66","A,C,D,E","D","C"
"random66","B,C,D,E","E","E"
"random66","A,B,C,D,E","D","B"
"random67","A","A","A"
"random67","B","B","B"
"random67","A,B","B","B"
"random67","C","C","C"
"random67","A,C","A","A"
"random67","B,C","B","B"
"random67","A,B,C","B","A"
"random67","D","D","D"
"random67","A,D","A","D"
"random67","B,D","B","D"
"random67","A,B,D","A","D"
"random67","C,D","C","D"
"random67","A,C,D","C","A"
"random67","B,C,D","D","C"
"random67","A,B,C,D","D","A"
"random67","E","E","E"
"random67","A,E","A","A"
"random67","B,E","B","E"
"random67","A,B,E","E","A"
"random67","C,E","C","E"
"random67","A,C,E","C","C"
"random67","B,C,E","C","E"
"random67","A,B,C,E","C","E"
"random67","D,E","D","E"
"random67","A,D,E","A","A"
"random67","B,D,E","D","E"
"random67","A,B,D,E","D","D"
"random67","C,D,E","C","D"
"random67","A,C,D,E","D","C"
"random67","B,C,D,E","C","B"
"random67","A,B,C,D,E","B","D"
"random68","A","A","A"
"random68","B","B","B"
"random68","A,B","A","B"
"random68","C","C","C"
"random68","A,C","A","A"
"random68","B,C","C","B"
"random68","A,B,C","B","B"
"random68","D","D","D"
"random68","A,D","D","D"
"random68","B,D","D","D"
"random68","A,B,D","D","B"
"random68","C,D","D","C"
"random68","A,C,D","C","C"
"random68","B,C,D","D","C"
"random68","A,B,C,D","C","D"
"random68","E","E","E"
"random68","A,E","E","E"
"random68","B,E","E","B"
"random68","A,B,E","B","B"
"random68","C,E","C","C"
"random68","A,C,E","A","E"
"random68","B,C,E","B","C"
"random68","A,B,C,E","E","A"
"random68","D,E","E","D"
"random68","A,D,E","D","A"
"random68","B,D,E","E","D"
"random68","A,B,D,E","E","A"
"random68","C,D,E","D","C"
"random68","A,C,D,E","E","C"
"random68","B,C,D,E","C","C"
"random68","A,B,C,D,E","A","B"
"random69","A","A","A"
"random69","B","B","B"
"random69","A,B","A","B"
"random69","C","C","C"
"random69","A,C","C","C"
"random69","B,C","C","B"
"random69","A,B,C","C","A"
"random69","D","D","D"
"random69","A,D","A","D"
"random69","B,D","D","D"
"random69","A,B,D","D","A"
"random69","C,D","C","D"
"random69","A,C,D","C","C"
"random69","B,C,D","D","D"
"random69","A,B,C,D","B","C"
"random69","E","E","E"
"random69","A,E","E","E"
"random69","B,E","B","B"
"random69","A,B,E","A","E"
"random69","C,E","E","C"
"random69","A,C,E","A","E"
"random69","B,C,E","E","C"
"random69","A,B,C,E","C","B"
"random69","D,E","D","E"
"random69","A,D,E","D","E"
"random69","B,D,E","E","D"
"random69","A,B,D,E","B","D"
"random69","C,D,E","E","D"
"random69","A,C,D,E","A","A"
"random69","B,C,D,E","C","E"
"random69","A,B,C,D,E","A","D"
"random70","A","A","A"
"random70","B","B","B"
"random70","A,B","A","A"
"random70","C","C","C"
"random70","A,C","C","A"
"random70","B,C","B","C"
"random70","A,B,C","B","C"
"random70","D","D","D"
"random70","A,D","D","A"
"random70","B,D","D","B"
"random70","A,B,D","A","D"
"random70","C,D","D","D"
"random70","A,C,D","A","A"
"random70","B,C,D","D","D"
"random70","A,B,C,D","D","C"
"random70","E","E","E"
"random70","A,E","E","A"
"random70","B,E","B","B"
"random70","A,B,E","E","E"
"random70","C,E","C","C"
"random70","A,C,E","A","E"
"random70","B,C,E","E","C"
"random70","A,B,C,E","B","B"
"random70","D,E","D","D"
"random70","A,D,E","E","A"
"random70","B,D,E","B","E"
"random70","A,B,D,E","D","A"
"random70","C,D,E","E","C"
"random70","A,C,D,E","A","C"
"random70","B,C,D,E","D","C"
"random70","A,B,C,D,E","D","B"
"random71","A","A","A"
"random71","B","B","B"
"random71","A,B","B","B"
"random71","C","C","C"
"random71","A,C","C","A"
"random71","B,C","C","C"
"random71","A,B,C","C","A"
"random71","D","D","D"
"random71","A,D","D","D"
"random71","B,D","B","B"
"random71","A,B,D","D","A"
"random71","C,D","C","D"
"random71","A,C,D","D","C"
"random71","B,C,D","C","D"
"random71","A,B,C,D","C","C"
"random71","E","E","E"
"random71","A,E","E","E"
"random71","B,E","B","E"
"random71","A,B,E","B","E"
"random71","C,E","E","E"
"random71","A,C,E","A","C"
"random71","B,C,E","E","C"
"random71","A,B,C,E","C","E"
"random71","D,E","D","D"
"random71","A,D,E","A","A"
"random71","B,D,E","D","E"
"random71","A,B,D,E","E","B"
"random71","C,D,E","C","C"
"random71","A,C,D,E","C","C"
"random71","B,C,D,E","E","E"
"random71","A,B,C,D,E","D","C"
"random72","A","A","A"
"random72","B","B","B"
"random72","A,B","A","A"
"random72","C","C","C"
"random72","A,C","C","A"
"random72","B,C","C","C"
"random72","A,B,C","B","C"
"random72","D","D","D"
"random72","A,D","A","D"
"random72","B,D","B","D"
"random72","A,B,D","B","D"
"random72","C,D","C","C"
"random72","A,C,D","D","D"
"random72","B,C,D","D","B"
"random72","A,B,C,D","B","C"
"random72","E","E","E"
"random72","A,E","E","E"
"random72","B,E","E","B"
"random72","A,B,E","A","E"
"random72","C,E","C","C"
"random72","A,C,E","E","E"
"random72","B,C,E","C","E"
"random72","A,B,C,E","B","A"
"random72","D,E","E","D"
"random72","A,D,E","D","A"
"random72","B,D,E","E","D"
"random72","A,B,D,E","E","E"
"random72","C,D,E","E","E"
"random72","A,C,D,E","D","C"
"random72","B,C,D,E","D","C"
"random72","A,B,C,D,E","C","B"
"random73","A","A","A"
"random73","B","B","B"
"random73","A,B","A","A"
"random73","C","C","C"
"random73","A,C","A","A"
"random73","B,C","C","C"
"random73","A,B,C","B","C"
"random73","D","D","D"
"random73","A,D","A","D"
"random73","B,D","B","D"
"random73","A,B,D","B","B"
"random73","C,D","C","C"
"random73","A,C,D","A","C"
"random73","B,C,D","B","B"
"random73","A,B,C,D","C","D"
"random73","E","E","E"
"random73","A,E","E","A"
"random73","B,E","B","E"
"random73","A,B,E","B","E"
"random73","C,E","E","E"
"random73","A,C,E","E","C"
"random73","B,C,E","E","C"
"random73","A,B,C,E","C","B"
"random73","D,E","E","E"
"random73","A,D,E","D","A"
"random73","B,D,E","E","E"
"random73","A,B,D,E","E","E"
"random73","C,D,E","D","C"
"random73","A,C,D,E","A","E"
"random73","B,C,D,E","B","E"
"random73","A,B,C,D,E","E","E"
"random74","A","A","A"
"random74","B","B","B"
"random74","A,B","A","B"
"random74","C","C","C"
"random74","A,C","A","C"
"random74","B,C","C","C"
"random74","A,B,C","A","A"
"random74","D","D","D"
"random74","A,D","A","A"
"random74","B,D","D","B"
"random74","A,B,D","B","B"
"random74","C,D","D","D"
"random74","A,C,D","A","C"
"random74","B,C,D","C","C"
"random74","A,B,C,D","C","B"
"random74","E","E","E"
"random74","A,E","E","A"
"random74","B,E","E","E"
"random74","A,B,E","B","E"
"random74","C,E","E","C"
"random74","A,C,E","E","A"
"random74","B,C,E","B","B"
"random74","A,B,C,E","A","E"
"random74","D,E","D","D"
"random74","A,D,E","E","D"
"random74","B,D,E","E","B"
"random74","A,B,D,E","D","A"
"random74","C,D,E","D","D"
"random74","A,C,D,E","C","D"
"random74","B,C,D,E","C","E"
"random74","A,B,C,D,E","E","A"
"random75","A","A","A"
"random75","B","B","B"
"random75","A,B","A","A"
"random75","C","C","C"
"random75","A,C","A","C"
"random75","B,C","C","B"
"random75","A,B,C","B","A"
"random75","D","D","D"
"random75","A,D","D","D"
"random75","B,D","B","D"
"random75","A,B,D","A","B"
"random75","C,D","D","D"
"random75","A,C,D","D","D"
"random75","B,C,D","B","D"
"random75","A,B,C,D","C","C"
"random75","E","E","E"
"random75","A,E","E","A"
"random75","B,E","B","B"
"random75","A,B,E","B","A"
"random75","C,E","E","C"
"random75","A,C,E","E","A"
"random75","B,C,E","E","E"
"random75","A,B,C,E","A","A"
"random75","D,E","D","E"
"random75","A,D,E","E","A"
"random75","B,D,E","D","B"
"random75","A,B,D,E","A","D"
"random75","C,D,E","D","C"
"random75","A,C,D,E","E","A"
"random75","B,C,D,E","D","E"
"random75","A,B,C,D,E","C","E"
"random76","A","A","A"
"random76","B","B","B"
"random76","A,B","B","A"
"random76","C","C","C"
"random76","A,C","C","C"
"random76","B,C","C","C"
"random76","A,B,C","B","C"
"random76","D","D","D"
"random76","A,D","A","A"
"random76","B,D","D","D"
"random76","A,B,D","A","D"
"random76","C,D","C","C"
"random76","A,C,D","C","C"
"random76","B,C,D","B","B"
"random76","A,B,C,D","A","D"
"random76","E","E","E"
"random76","A,E","A","A"
"random76","B,E","B","E"
"random76","A,B,E","E","B"
"random76","C,E","C","C"
"random76","A,C,E","C","C"
"random76","B,C,E","C","B"
"random76","A,B,C,E","B","B"
"random76","D,E","E","D"
"random76","A,D,E","E","E"
"random76","B,D,E","B","E"
"random76","A,B,D,E","A","A"
"random76","C,D,E","E","E"
"random76","A,C,D,E","C","C"
"random76","B,C,D,E","E","E"
"random76","A,B,C,D,E","D","E"
"random77","A","A","A"
"random77","B","B","B"
"random77","A,B","B","A"
"random77","C","C","C"
"random77","A,C","C","A"
"random77","B,C","B","B"
"random77","A,B,C","C","C"
"random77","D","D","D"
"random77","A,D","A","D"
"random77","B,D","B","D"
"random77","A,B,D","B","D"
"random77","C,D","C","D"
"random77","A,C,D","C","A"
"random77","B,C,D","C","C"
"random77","A,B,C,D","B","D"
"random77","E","E","E"
"random77","A,E","E","A"
"random77","B,E","B","B"
"random77","A,B,E","A","E"
"random77","C,E","E","C"
"random77","A,C,E","A","A"
"random77","B,C,E","B","E"
"random77","A,B,C,E","A","C"
"random77","D,E","D","D"
"random77","A,D,E","A","E"
"random77","B,D,E","E","D"
"random77","A,B,D,E","D","D"
"random77","C,D,E","E","C"
"random77","A,C,D,E","A","C"
"random77","B,C,D,E","D","E"
"random77","A,B,C,D,E","B","B"
"random78","A","A","A"
"random78","B","B","B"
"random78","A,B","B","A"
"random78","C","C","C"
"random78","A,C","C","A"
"random78","B,C","C","B"
"random78","A,B,C","C","A"
"random78","D","D","D"
"random78","A,D","D","A"
"random78","B,D","B","B"
"random78","A,B,D","A","A"
"random78","C,D","D","C"
"random78","A,C,D","D","A"
"random78","B,C,D","C","B"
"random78","A,B,C,D","D","D"
"random78","E","E","E"
"random78","A,E","E","A"
"random78","B,E","E","E"
"random78","A,B,E","A","E"
"random78","C,E","C","C"
"random78","A,C,E","E","E"
"random78","B,C,E","C","B"
"random78","A,B,C,E","A","E"
"random78","D,E","D","D"
"random78","A,D,E","D","A"
"random78","B,D,E","E","D"
"random78","A,B,D,E","B","E"
"random78","C,D,E","C","D"
"random78","A,C,D,E","E","C"
"random78","B,C,D,E","D","C"
"random78","A,B,C,D,E","D","D"
"random79","A","A","A"
"random79","B","B","B"
"random79","A,B","A","A"
"random79","C","C","C"
"random79","A,C","A","A"
"random79","B,C","B","B"
"random79","A,B,C","B","A"
"random79","D","D","D"
"random79","A,D","A","D"
"random79","B,D","D","D"
"random79","A,B,D","D","A"
"random79","C,D","C","C"
"random79","A,C,D","D","A"
"random79","B,C,D","B","C"
"random79","A,B,C,D","C","A"
"random79","E","E","E"
"random79","A,E","E","A"
"random79","B,E","B","B"
"random79","A,B,E","B","B"
"random79","C,E","E","C"
"random79","A,C,E","E","E"
"random79","B,C,E","E","C"
"random79","A,B,C,E","A","A"
"random79","D,E","D","D"
"random79","A,D,E","A","D"
"random79","B,D,E","B","E"
"random79","A,B,D,E","B","E"
"random79","C,D,E","D","C"
"random79","A,C,D,E","C","C"
"random79","B,C,D,E","D","E"
"random79","A,B,C,D,E","E","D"
"random80","A","A","A"
"random80","B","B","B"
"random80","A,B","B","A"
"random80","C","C","C"
"random80","A,C","A","C"
"random80","B,C","B","B"
"random80","A,B,C","B","C"
"random80","D","D","D"
"random80","A,D","D","A"
"random80","B,D","B","D"
"random80","A,B,D","A","A"
"random80","C,D","C","C"
"random80","A,C,D","D","D"
"random80","B,C,D","D","B"
"random80","A,B,C,D","C","D"
"random80","E","E","E"
"random80","A,E","E","A"
"random80","B,E","B","E"
"random80","A,B,E","B","E"
"random80","C,E","E","C"
"random80","A,C,E","A","E"
"random80","B,C,E","C","C"
"random80","A,B,C,E","E","B"
"random80","D,E","E","D"
"random80","A,D,E","A","E"
"random80","B,D,E","B","D"
"random80","A,B,D,E","D","E"
"random80","C,D,E","E","D"
"random80","A,C,D,E","D","E"
"random80","B,C,D,E","B","D"
"random80","A,B,C,D,E","E","B"
"random81","A","A","A"
"random81","B","B","B"
"random81","A,B","A","A"
"random81","C","C","C"
"random81","A,C","C","A"
"random81","B,C","C","B"
"random81","A,B,C","B","C"
"random81","D","D","D"
"random81","A,D","D","A"
"random81","B,D","D","D"
"random81","A,B,D","D","B"
"random81","C,D","D","C"
"random81","A,C,D","C","D"
"random81","B,C,D","D","D"
"random81","A,B,C,D","A","D"
"random81","E","E","E"
"random81","A,E","A","E"
"random81","B,E","B","B"
"random81","A,B,E","E","B"
"random81","C,E","C","E"
"random81","A,C,E","C","A"
"random81","B,C,E","C","C"
"random81","A,B,C,E","C","B"
"random81","D,E","D","D"
"random81","A,D,E","E","D"
"random81","B,D,E","B","D"
"random81","A,B,D,E","E","B"
"random81","C,D,E","D","E"
"random81","A,C,D,E","D","C"
"random81","B,C,D,E","D","E"
"random81","A,B,C,D,E","B","D"
"random82","A","A","A"
"random82","B","B","B"
"random82","A,B","B","A"
"random82","C","C","C"
"random82","A,C","C","C"
"random82","B,C","B","B"
"random82","A,B,C","C","B"
"random82","D","D","D"
"random82","A,D","A","D"
"random82","B,D","B","D"
"random82","A,B,D","A","D"
"random82","C,D","C","D"
"random82","A,C,D","C","D"
"random82","B,C,D","D","C"
"random82","A,B,C,D","A","B"
"random82","E","E","E"
"random82","A,E","E","A"
"random82","B,E","B","B"
"random82","A,B,E","E","B"
"random82","C,E","C","E"
"random82","A,C,E","E","C"
"random82","B,C,E","E","E"
"random82","A,B,C,E","E","A"
"random82","D,E","D","E"
"random82","A,D,E","E","D"
"random82","B,D,E","E","E"
"random82","A,B,D,E","D","B"
"random82","C,D,E","E","D"
"random82","A,C,D,E","A","A"
"random82","B,C,D,E","C","B"
"random82","A,B,C,D,E","D","C"
"random83","A","A","A"
"random83","B","B","B"
"random83","A,B","B","B"
"random83","C","C","C"
"random83","A,C","C","C"
"random83","B,C","B","C"
"random83","A,B,C","B","B"
"random83","D","D","D"
"random83","A,D","A","D"
"random83","B,D","D","D"
"random83","A,B,D","B","B"
"random83","C,D","D","D"
"random83","A,C,D","D","C"
"random83","B,C,D","D","D"
"random83","A,B,C,D","D","D"
"random83","E","E","E"
"random83","A,E","A","A"
"random83","B,E","E","E"
"random83","A,B,E","A","B"
"random83","C,E","E","C"
"random83","A,C,E","C","A"
"random83","B,C,E","E","C"
"random83","A,B,C,E","C","B"
"random83","D,E","E","E"
"random83","A,D,E","E","D"
"random83","B,D,E","E","D"
"random83","A,B,D,E","A","E"
"random83","C,D,E","E","D"
"random83","A,C,D,E","C","A"
"random83","B,C,D,E","C","C"
"random83","A,B,C,D,E","D","E"
"random84","A","A","A"
"random84","B","B","B"
"random84","A,B","B","B"
"random84","C","C","C"
"random84","A,C","C","C"
"random84","B,C","B","C"
"random84","A,B,C","C","B"
"random84","D","D","D"
"random84","A,D","A","A"
"random84","B,D","B","D"
"random84","A,B,D","D","A"
"random84","C,D","C","D"
"random84","A,C,D","C","D"
"random84","B,C,D","D","C"
"random84","A,B,C,D","D","D"
"random84","E","E","E"
"random84","A,E","A","E"
"random84","B,E","B","B"
"random84","A,B,E","A","B"
"random84","C,E","E","C"
"random84","A,C,E","C","A"
"random84","B,C,E","E","B"
"random84","A,B,C,E","A","B"
"random84","D,E","D","D"
"random84","A,D,E","E","A"
"random84","B,D,E","B","B"
"random84","A,B,D,E","B","A"
"random84","C,D,E","C","D"
"random84","A,C,D,E","C","D"
"random84","B,C,D,E","C","E"
"random84","A,B,C,D,E","D","B"
"random85","A","A","A"
"random85","B","B","B"
"random85","A,B","A","B"
"random85","C","C","C"
"random85","A,C","A","C"
"random85","B,C","B","B"
"random85","A,B,C","C","B"
"random85","D","D","D"
"random85","A,D","D","A"
"random85","B,D","B","D"
"random85","A,B,D","D","D"
"random85","C,D","C","C"
"random85","A,C,D","D","D"
"random85","B,C,D","B","C"
"random85","A,B,C,D","D","B"
"random85","E","E","E"
"random85","A,E","A","E"
"random85","B,E","B","B"
"random85","A,B,E","E","E"
"random85","C,E","E","E"
"random85","A,C,E","A","E"
"random85","B,C,E","B","E"
"random85","A,B,C,E","C","E"
"random85","D,E","D","E"
"random85","A,D,E","A","E"
"random85","B,D,E","D","D"
"random85","A,B,D,E","D","B"
"random85","C,D,E","D","D"
"random85","A,C,D,E","E","C"
"random85","B,C,D,E","B","E"
"random85","A,B,C,D,E","E","A"
"random86","A","A","A"
"random86","B","B","B"
"random86","A,B","A","A"
"random86","C","C","C"
"random86","A,C","A","C"
"random86","B,C","B","C"
"random86","A,B,C","C","A"
"random86","D","D","D"
"random86","A,D","D","D"
"random86","B,D","B","B"
"random86","A,B,D","D","A"
"random86","C,D","C","D"
"random86","A,C,D","D","C"
"random86","B,C,D","C","C"
"random86","A,B,C,D","C","A"
"random86","E","E","E"
"random86","A,E","A","E"
"random86","B,E","E","E"
"random86","A,B,E","A","A"
"random86","C,E","C","E"
"random86","A,C,E","C","E"
"random86","B,C,E","E","C"
"random86","A,B,C,E","A","C"
"random86","D,E","D","D"
"random86","A,D,E","D","E"
"random86","B,D,E","E","B"
"random86","A,B,D,E","B","A"
"random86","C,D,E","C","C"
"random86","A,C,D,E","D","E"
"random86","B,C,D,E","E","C"
"random86","A,B,C,D,E","C","B"
"random87","A","A","A"
"random87","B","B","B"
"random87","A,B","A","A"
"random87","C","C","C"
"random87","A,C","C","C"
"random87","B,C","C","C"
"random87","A,B,C","C","A"
"random87","D","D","D"
"random87","A,D","A","D"
"random87","B,D","D","B"
"random87","A,B,D","B","D"
"random87","C,D","D","D"
"random87","A,C,D","C","D"
"random87","B,C,D","D","B"
"random87","A,B,C,D","D","A"
"random87","E","E","E"
"random87","A,E","E","E"
"random87","B,E","B","B"
"random87","A,B,E","A","A"
"random87","C,E","C","C"
"random87","A,C,E","E","E"
"random87","B,C,E","E","E"
"random87","A,B,C,E","A","A"
"random87","D,E","E","E"
"random87","A,D,E","E","A"
"random87","B,D,E","D","D"
"random87","A,B,D,E","B","E"
"random87","C,D,E","E","C"
"random87","A,C,D,E","C","C"
"random87","B,C,D,E","B","E"
"random87","A,B,C,D,E","E","B"
"random88","A","A","A"
"random88","B","B","B"
"random88","A,B","B","A"
"random88","C","C","C"
"random88","A,C","C","C"
"random88","B,C","B","C"
"random88","A,B,C","B","C"
"random88","D","D","D"
"random88","A,D","D","D"
"random88","B,D","B","D"
"random88","A,B,D","B","B"
"random88","C,D","D","C"
"random88","A,C,D","C","C"
"random88","B,C,D","C","C"
"random88","A,B,C,D","D","A"
"random88","E","E","E"
"random88","A,E","A","A"
"random88","B,E","B","E"
"random88","A,B,E","B","A"
"random88","C,E","C","C"
"random88","A,C,E","C","C"
"random88","B,C,E","B","B"
"random88","A,B,C,E","B","E"
"random88","D,E","D","D"
"random88","A,D,E","A","D"
"random88","B,D,E","E","D"
"random88","A,B,D,E","D","B"
"random88","C,D,E","C","D"
"random88","A,C,D,E","C","E"
"random88","B,C,D,E","B","C"
"random88","A,B,C,D,E","C","E"
"random89","A","A","A"
"random89","B","B","B"
"random89","A,B","A","B"
"random89","C","C","C"
"random89","A,C","A","A"
"random89","B,C","C","C"
"random89","A,B,C","B","A"
"random89","D","D","D"
"random89","A,D","A","A"
"random89","B,D","D","D"
"random89","A,B,D","D","A"
"random89","C,D","C","D"
"random89","A,C,D","D","C"
"random89","B,C,D","D","C"
"random89","A,B,C,D","D","C"
"random89","E","E","E"
"random89","A,E","E","E"
"random89","B,E","E","B"
"random89","A,B,E","E","A"
"random89","C,E","E","C"
"random89","A,C,E","C","E"
"random89","B,C,E","C","B"
"random89","A,B,C,E","E","E"
"random89","D,E","E","E"
"random89","A,D,E","A","A"
"random89","B,D,E","E","B"
"random89","A,B,D,E","A","B"
"random89","C,D,E","D","D"
"random89","A,C,D,E","E","A"
"random89","B,C,D,E","E","B"
"random89","A,B,C,D,E","B","E"
"random90","A","A","A"
"random90","B","B","B"
"random90","A,B","B","B"
"random90","C","C","C"
"random90","A,C","C","C"
"random90","B,C","B","C"
"random90","A,B,C","B","C"
"random90","D","D","D"
"random90","A,D","D","D"
"random90","B,D","B","B"
"random90","A,B,D","D","A"
"random90","C,D","C","D"
"random90","A,C,D","D","D"
"random90","B,C,D","C","B"
"random90","A,B,C,D","D","C"
"random90","E","E","E"
"random90","A,E","A","E"
"random90","B,E","B","B"
"random90","A,B,E","B","A"
"random90","C,E","E","C"
"random90","A,C,E","A","A"
"random90","B,C,E","B","B"
"random90","A,B,C,E","C","C"
"random90","D,E","D","D"
"random90","A,D,E","A","A"
"random90","B,D,E","B","D"
"random90","A,B,D,E","B","E"
"random90","C,D,E","C","E"
"random90","A,C,D,E","E","D"
"random90","B,C,D,E","E","D"
"random90","A,B,C,D,E","C","C"
"random91","A","A","A"
"random91","B","B","B"
"random91","A,B","B","B"
"random91","C","C","C"
"random91","A,C","C","A"
"random91","B,C","B","B"
"random91","A,B,C","A","A"
"random91","D","D","D"
"random91","A,D","A","A"
"random91","B,D","D","D"
"random91","A,B,D","D","A"
"random91","C,D","D","D"
"random91","A,C,D","C","D"
"random91","B,C,D","C","B"
"random91","A,B,C,D","B","D"
"random91","E","E","E"
"random91","A,E","E","A"
"random91","B,E","E","B"
"random91","A,B,E","A","B"
"random91","C,E","E","C"
"random91","A,C,E","A","E"
"random91","B,C,E","B","E"
"random91","A,B,C,E","A","C"
"random91","D,E","D","D"
"random91","A,D,E","D","A"
"random91","B,D,E","B","B"
"random91","A,B,D,E","B","A"
"random91","C,D,E","C","D"
"random91","A,C,D,E","E","C"
"random91","B,C,D,E","E","B"
"random91","A,B,C,D,E","B","B"
"random92","A","A","A"
"random92","B","B","B"
"random92","A,B","A","B"
"random92","C","C","C"
"random92","A,C","A","A"
"random92","B,C","C","C"
"random92","A,B,C","A","B"
"random92","D","D","D"
"random92","A,D","D","A"
"random92","B,D","D","B"
"random92","A,B,D","A","B"
"random92","C,D","C","D"
"random92","A,C,D","C","D"
"random92","B,C,D","B","C"
"random92","A,B,C,D","B","D"
"random92","E","E","E"
"random92","A,E","E","A"
"random92","B,E","B","B"
"random92","A,B,E","B","B"
"random92","C,E","C","C"
"random92","A,C,E","E","A"
"random92","B,C,E","B","B"
"random92","A,B,C,E","E","E"
"random92","D,E","E","E"
"random92","A,D,E","E","A"
"random92","B,D,E","E","E"
"random92","A,B,D,E","A","E"
"random92","C,D,E","E","E"
"random92","A,C,D,E","E","E"
"random92","B,C,D,E","C","D"
"random92","A,B,C,D,E","A","B"
"random93","A","A","A"
"random93","B","B","B"
"random93","A,B","A","A"
"random93","C","C","C"
"random93","A,C","C","C"
"random93","B,C","C","B"
"random93","A,B,C","C","A"
"random93","D","D","D"
"random93","A,D","A","D"
"random93","B,D","B","B"
"random93","A,B,D","D","A"
"random93","C,D","D","C"
"random93","A,C,D","C","A"
"random93","B,C,D","B","D"
"random93","A,B,C,D","B","C"
"random93","E","E","E"
"random93","A,E","E","E"
"random93","B,E","E","B"
"random93","A,B,E","B","B"
"random93","C,E","C","E"
"random93","A,C,E","A","C"
"random93","B,C,E","B","B"
"random93","A,B,C,E","C","E"
"random93","D,E","D","D"
"random93","A,D,E","A","A"
"random93","B,D,E","B","D"
"random93","A,B,D,E","A","E"
"random93","C,D,E","C","E"
"random93","A,C,D,E","C","E"
"random93","B,C,D,E","B","C"
"random93","A,B,C,D,E","B","C"
"random94","A","A","A"
"random94","B","B","B"
"random94","A,B","B","B"
"random94","C","C","C"
"random94","A,C","A","A"
"random94","B,C","C","C"
"random94","A,B,C","C","C"
"random94","D","D","D"
"random94","A,D","D","A"
"random94","B,D","D","B"
"random94","A,B,D","B","B"
"random94","C,D","C","D"
"random94","A,C,D","D","A"
"random94","B,C,D","D","B"
"random94","A,B,C,D","C","A"
"random94","E","E","E"
"random94","A,E","A","E"
"random94","B,E","E","B"
"random94","A,B,E","A","E"
"random94","C,E","C","C"
"random94","A,C,E","E","E"
"random94","B,C,E","B","E"
"random94","A,B,C,E","B","B"
"random94","D,E","D","E"
"random94","A,D,E","A","D"
"random94","B,D,E","E","E"
"random94","A,B,D,E","A","B"
"random94","C,D,E","D","C"
"random94","A,C,D,E","C","D"
"random94","B,C,D,E","E","D"
"random94","A,B,C,D,E","C","C"
"random95","A","A","A"
"random95","B","B","B"
"random95","A,B","A","A"
"random95","C","C","C"
"random95","A,C","A","C"
"random95","B,C","B","C"
"random95","A,B,C","C","A"
"random95","D","D","D"
"random95","A,D","A","A"
"random95","B,D","B","B"
"random95","A,B,D","A","A"
"random95","C,D","C","D"
"random95","A,C,D","C","C"
"random95","B,C,D","D","D"
"random95","A,B,C,D","D","D"
"random95","E","E","E"
"random95","A,E","E","E"
"random95","B,E","E","B"
"random95","A,B,E","E","A"
"random95","C,E","C","C"
"random95","A,C,E","C","A"
"random95","B,C,E","B","C"
"random95","A,B,C,E","B","B"
"random95","D,E","D","D"
"random95","A,D,E","D","E"
"random95","B,D,E","D","E"
"random95","A,B,D,E","A","B"
"random95","C,D,E","E","C"
"random95","A,C,D,E","E","C"
"random95","B,C,D,E","C","B"
"random95","A,B,C,D,E","C","C"
"random96","A","A","A"
"random96","B","B","B"
"random96","A,B","B","B"
"random96","C","C","C"
"random96","A,C","C","C"
"random96","B,C","C","B"
"random96","A,B,C","A","B"
"random96","D","D","D"
"random96","A,D","D","A"
"random96","B,D","D","B"
"random96","A,B,D","D","B"
"random96","C,D","D","D"
"random96","A,C,D","D","A"
"random96","B,C,D","D","C"
"random96","A,B,C,D","D","D"
"random96","E","E","E"
