subject,menu,choice
random574,"A,B,E",A
random574,B,B
random574,"C,D","C,D"
random575,"B,C",B
random575,"A,D",
random575,"B,C",
random575,"C,E",E
random575,B,
random575,"B,E",E
random575,E,E
random575,A,
random575,"D,E","D,E"
random575,"A,B,C","B,C"
random575,E,
random575,"B,C",C
random575,"A,D,E",A
random575,B,
random575,"A,D",D
random575,D,D
random575,"A,B,C,D",D
random575,B,B
random575,"A,B,C",
random575,D,
random575,"C,D","C,D"
random575,"A,B,C,E",C
random575,A,A
random575,"A,B,C,D","C,D"
random575,"A,D,E","A,D,E"
random575,"A,B",B
random575,"A,B,C","A,B,C"
random575,"A,B,E","A,E"
random575,"B,C,D","B,D"
random575,"C,D,E",
random575,"A,D","A,D"
random575,"B,C,D",C
random576,"A,C,D","A,C,D"
random576,"A,B",B
random576,"C,D,E",
random576,"A,B,C,D","A,C,D"
random576,"A,B,D","A,B,D"
random576,"A,C",
random576,"B,C",B
random576,"B,C,D,E","C,D,E"
random576,A,A
random576,"A,C,D",
random576,"A,C",
random576,"A,B,C","B,C"
random576,"A,B,E","A,E"
random576,"A,B,C,D","A,B"
random576,C,
random576,"D,E",D
random576,"A,D",D
random576,"A,B,D","B,D"
random576,"D,E",E
random576,"A,B,D",D
random576,"A,B",A
random576,"A,D,E",E
random576,"A,B,C",A
random576,"C,D",
random576,"A,C,D",D
random576,"A,B,E",A
random576,"A,D",A
random576,E,E
random576,"A,C,D,E",D
random576,"A,B,D",
random576,E,
random576,"A,D,E","A,D"
random577,"A,B,D,E","A,B,D,E"
random577,"C,D","C,D"
random577,"A,D",D
random577,D,D
random577,"A,D,E",E
random577,"A,B,E",E
random577,"C,D,E","C,E"
random577,"A,B,C,D,E",B
random577,"B,E",B
random577,"B,C,D,E","D,E"
random577,"A,C,D","C,D"
random577,"A,C,D,E","A,E"
random577,"C,E",
random577,"A,B,E",
random577,"A,B,D,E","D,E"
random577,"A,B",B
random577,"A,D",A
random577,"A,D",A
random577,"B,E",E
random577,"A,B",
random577,"A,B",B
random577,A,
random577,"A,C,D","C,D"
random577,"B,D",B
random577,"B,C,E",B
random577,C,C
random577,B,B
random577,"A,C",
random577,"A,B,D,E",A
random577,"A,B",A
random577,"A,C,E",A
random577,"A,C,E","A,C,E"
random578,"B,C,E","B,C,E"
random578,"B,C,E","C,E"
random578,B,B
random578,B,B
random578,"A,C,D",
random578,"D,E",
random578,"A,C,D,E",
random578,"A,B,C","A,C"
random578,"A,E",A
random578,"B,D,E",
random578,"A,B,D","A,D"
random578,"C,E",
random578,"A,B,C",A
random578,"A,C,D,E",
random578,"A,B,C",A
random578,A,A
random578,"A,B,C,D,E","B,C,D"
random578,"C,E",
random578,"A,B,E",
random578,B,
random578,"A,B,C,D,E",
random578,"A,B,D,E",A
random578,A,A
random578,"A,D",
random578,"A,B,C,E","B,C,E"
random578,"A,B,C,E","A,B"
random578,"A,B,E",
random578,"A,B","A,B"
random578,"B,D,E",D
random578,"A,B,D,E",E
random578,"A,C",
random578,"B,C,E","C,E"
random579,"A,B,C,D,E",A
random579,"A,B,C",A
random579,"A,B,C,D","B,D"
random579,"A,B,C,D","A,B,C,D"
random579,"C,D",D
random579,"A,C,E",
random579,"A,B,E","A,B"
random579,C,C
random579,B,
random579,E,E
random579,D,
random579,"C,D,E","D,E"
random579,"A,B,C,D","A,C,D"
random579,"C,E",C
random579,"C,E",
random579,"A,B,C,D",D
random579,"A,B,D,E",D
random579,"A,B,D,E","A,B"
random579,E,
random579,"C,D",
random579,"A,B,C,D",
random579,"B,C,D,E",E
random579,"A,C",
random579,"A,C,D","C,D"
random579,"B,C",
random579,"B,D,E",
random579,"B,C,D",
random579,"B,C",
random579,"A,B",B
random579,"A,C,E",C
random579,"D,E","D,E"
random579,"A,C",
random580,E,
random580,"C,D","C,D"
random580,"B,C,D,E",
random580,C,
random580,"B,D","B,D"
random580,"B,C,D,E",
random580,B,
random580,B,B
random580,"B,C,E","B,C,E"
random580,"A,C,E","C,E"
random580,"A,D,E","A,D,E"
random580,"A,B,D,E",
random580,E,
random580,"A,B,C,E","A,B"
random580,"A,E",
random580,B,
random580,"C,D,E",
random580,"B,C,D,E",B
random580,"B,D",B
random580,"A,C",A
random580,"B,C",C
random580,"C,D,E",D
random580,"A,B,C","A,B"
random580,"C,D,E","C,D,E"
random580,"B,C",B
random580,A,A
random580,"B,C,E","B,E"
random580,A,A
random580,"A,D",
random580,"B,D",
random580,"A,B,C",C
random580,"A,D",
random581,"B,D,E",E
random581,"B,D,E","B,D"
random581,"B,C,E",
random581,"A,C,E",E
random581,"A,B,C",
random581,"B,C","B,C"
random581,"A,B,C",
random581,"B,D","B,D"
random581,"B,D,E",D
random581,"B,E",B
random581,"B,E","B,E"
random581,"A,B,C,D","B,C"
random581,B,
random581,"B,C,D","B,C,D"
random581,"A,B,D","A,B"
random581,"B,D,E",D
random581,"B,D,E","B,D"
random581,"C,D,E","C,D"
random581,"C,D,E","C,E"
random581,"A,B,C,E","A,C,E"
random581,"A,B,E","A,B"
random581,"C,D,E","C,E"
random581,"C,D,E","C,E"
random581,C,
random581,"A,E",A
random581,"B,C,D",C
random581,"A,C,D",
random581,"A,D",A
random581,"A,B,C,E","A,E"
random581,"C,D,E",
random581,"A,B,D",
random581,"D,E",
random582,"B,E",B
random582,"B,C,D",
random582,B,
random582,"C,E",C
random582,"A,E",A
random582,"B,C,D",C
random582,"D,E",D
random582,A,
random582,B,
random582,"B,C",
random582,"C,D,E","C,D"
random582,"A,D,E",
random582,"A,B,C",A
random582,"B,D,E","B,D,E"
random582,C,C
random582,"A,C,D,E","C,D"
random582,"C,D",C
random582,"B,C,D",
random582,"A,E","A,E"
random582,"A,B,E",E
random582,"A,B,C,D,E","B,C,D,E"
random582,B,
random582,"C,D",D
random582,"C,D,E",
random582,"A,C,D,E","A,D,E"
random582,E,
random582,"A,B,C,D,E",
random582,"A,C,D,E",
random582,"A,B,D",B
random582,"A,C,D,E","D,E"
random582,"A,C,E",A
random582,"B,C,E","B,C,E"
random583,"A,D,E","A,D"
random583,"A,B",
random583,E,E
random583,"A,B,C,D","A,B,C"
random583,"B,C,D",D
random583,D,D
random583,"A,C,D","C,D"
random583,"A,D,E","A,E"
random583,"B,D,E","B,D,E"
random583,"A,B,C","A,B,C"
random583,"A,D",
random583,E,
random583,A,
random583,"A,C,D,E","A,C"
random583,"A,B,C,D","B,C,D"
random583,"A,D,E",A
random583,"A,C,D,E",
random583,"A,C,E","C,E"
random583,"A,B,C",A
random583,"D,E","D,E"
random583,"A,C,D,E","C,D,E"
random583,"A,D",
random583,"B,C,D",C
random583,"C,D",
random583,A,
random583,"A,D,E",D
random583,"B,E","B,E"
random583,"A,B,C,D,E","C,D,E"
random583,"B,D","B,D"
random583,"A,B,C",
random583,"B,C,D,E","B,D"
random583,"D,E",E
random584,"C,D,E",D
random584,"B,C,D,E","B,C,D"
random584,"A,C,E",C
random584,"A,B","A,B"
random584,"C,E",C
random584,"A,B,E",A
random584,"B,E","B,E"
random584,"C,D",D
random584,"A,B,E","A,B"
random584,"C,D",C
random584,"A,B,D","A,D"
random584,"A,B,D,E","B,D,E"
random584,"B,D",
random584,"A,B,C","A,B,C"
random584,"B,C,E","B,C"
random584,A,
random584,"B,C,E","C,E"
random584,"C,E",C
random584,"C,D",
random584,"A,B","A,B"
random584,"A,B,C,D","A,D"
random584,"A,B,E",
random584,"A,C",C
random584,"B,D,E",
random584,"A,B,E",
random584,E,
random584,"A,B",B
random584,"A,B,E",
random584,D,
random584,"C,D",D
random584,"B,C,E","B,C,E"
random584,"A,D,E",E
random585,"A,D",
random585,"A,C,D,E",D
random585,"A,B","A,B"
random585,"C,D,E","C,D,E"
random585,"B,C",B
random585,"B,C,D","B,D"
random585,A,
random585,"B,C",
random585,"B,D,E",D
random585,"A,B,E",E
random585,"A,B,C,D,E",
random585,"C,E",C
random585,"A,B,C,D,E",
random585,D,D
random585,"B,D,E","D,E"
random585,"A,D,E","A,D"
random585,"A,B,C",
random585,"A,B,C,D,E",
random585,A,
random585,"B,C",
random585,B,B
random585,D,
random585,"B,C,D,E","B,C,D"
random585,"A,B,C,D","B,D"
random585,"C,D,E",E
random585,"A,D,E",D
random585,"C,D",C
random585,"B,E",B
random585,"A,C,D,E","A,C"
random585,C,C
random585,"A,C,E",A
random585,"A,C,E",
random586,E,
random586,D,
random586,"A,B,D,E",D
random586,"A,D",D
random586,"A,B,C,D,E","A,C,E"
random586,"B,E",E
random586,"B,D",B
random586,"B,D,E","B,D"
random586,"A,B,C,E","B,E"
random586,"B,D,E",E
random586,"A,C,E","A,C,E"
random586,D,D
random586,"C,D",C
random586,"B,C,E","B,C"
random586,"A,B,C,D","B,D"
random586,"A,B,D,E","B,D"
random586,E,E
random586,"A,B,C,D","B,D"
random586,"A,C,E",
random586,A,
random586,"C,E",C
random586,"A,D",
random586,"C,D,E",C
random586,"A,B,D,E","A,E"
random586,"A,D",
random586,"B,E",
random586,"A,C,D","A,C,D"
random586,"A,B,D",
random586,"B,C","B,C"
random586,D,D
random586,"A,C,D,E",C
random586,"A,D,E",
random587,"C,D,E","C,D,E"
random587,"C,D",D
random587,"C,D,E","D,E"
random587,A,
random587,"A,C",
random587,A,
random587,B,
random587,"A,C,D,E","A,D,E"
random587,"B,D",
random587,"A,D,E","D,E"
random587,B,B
random587,"C,D,E","D,E"
random587,"B,E",
random587,"B,E",
random587,"A,B,C,D",
random587,"A,B,C,D","C,D"
random587,B,B
random587,D,D
random587,"B,D","B,D"
random587,"A,B,D,E",E
random587,"A,B,C,D,E",B
random587,"B,E",B
random587,"B,C,D,E",
random587,"A,B,D",A
random587,"B,E",E
random587,"A,C,D,E","A,C"
random587,"B,D",
random587,"B,C",
random587,"A,C,D",
random587,"A,E",
random587,"B,D",B
random587,"A,C",A
random588,E,E
random588,"B,E",E
random588,"B,C,E","B,E"
random588,"A,D",A
random588,B,B
random588,"B,D",D
random588,"A,C,E",A
random588,"A,C,D,E","A,C,E"
random588,"A,D,E",
random588,"A,D",D
random588,"C,D,E",
random588,"B,D,E",E
random588,"A,B,C,D,E","B,C,E"
random588,D,D
random588,"A,C,D",
random588,"B,E",E
random588,D,
random588,A,
random588,"A,D,E","A,D"
random588,E,
random588,D,
random588,"A,B,E","B,E"
random588,"D,E",E
random588,"A,C",A
random588,"A,B",B
random588,"B,D",B
random588,"B,E",E
random588,B,
random588,"C,E",C
random588,"B,D",
random588,"A,E","A,E"
random588,"A,B,D",D
random589,C,C
random589,A,A
random589,"C,D",
random589,"A,C",A
random589,"A,C,D","A,C,D"
random589,A,
random589,"B,C","B,C"
random589,"B,C",C
random589,B,
random589,A,
random589,"D,E",
random589,"B,C,E",E
random589,"B,D,E",
random589,"B,C,D",B
random589,"A,C,D",C
random589,E,E
random589,"A,B,C,D","A,B"
random589,"A,C",
random589,B,
random589,"A,B,C,E",E
random589,"A,B,C,D",
random589,"A,B,C",A
random589,"B,C",B
random589,C,C
random589,"A,C,D,E","C,D,E"
random589,"B,C,D",
random589,"A,B,C,D,E",
random589,"A,D",
random589,C,
random589,"A,B,C,D","A,B,C"
random589,E,
random589,"B,C,E",
random590,"B,C,D","B,C"
random590,C,C
random590,"B,C,D,E","B,C,D,E"
random590,"B,C,D,E","C,D"
random590,"A,D","A,D"
random590,"A,C,D,E","A,D"
random590,"B,E",E
random590,"C,D",D
random590,"C,D",C
random590,"D,E",
random590,"A,C,E",E
random590,B,
random590,"A,B,D,E",B
random590,"A,D,E","D,E"
random590,"C,D,E","D,E"
random590,"A,D,E","A,E"
random590,"B,D",
random590,"A,B,C,D,E","B,C,D,E"
random590,"A,B,C,D,E","A,C"
random590,C,
random590,"A,B,D,E",B
random590,"A,C,D,E",
random590,"A,D","A,D"
random590,"C,D",C
random590,"A,B",
random590,E,
random590,"B,C,D",
random590,"A,C,D","C,D"
random590,"A,B,D,E","A,B,D"
random590,"A,B",
random590,"A,C",A
random590,"A,B,E",B
random591,"A,B,C",C
random591,"C,D,E","D,E"
random591,"B,C,D",
random591,"A,C,E","C,E"
random591,"C,E",E
random591,"A,B","A,B"
random591,"B,C,E",E
random591,"A,D,E",D
random591,"A,C,D",D
random591,"C,D,E","C,D,E"
random591,"A,B,C,E",
random591,C,
random591,"C,D,E","C,D"
random591,"D,E",D
random591,"A,C",
random591,"B,C,D","B,D"
random591,E,
random591,"A,C",C
random591,"C,D,E",C
random591,"A,C,E",
random591,"A,B,C,D,E","A,C,D"
random591,E,E
random591,"B,C,D,E",
random591,"A,C,D",D
random591,"A,B,E","B,E"
random591,"A,D","A,D"
random591,"C,D",C
random591,"B,C",
random591,"A,B,C,D",D
random591,"A,C,D,E",C
random591,"B,E",
random591,"A,E",A
random592,"D,E","D,E"
random592,"B,C,E",B
random592,"A,C,D,E","A,D"
random592,"A,B,E","A,E"
random592,D,D
random592,"C,E","C,E"
random592,"A,C,D",
random592,"A,B,C,D,E","A,D,E"
random592,"A,B",A
random592,"A,B,D,E","A,B,D"
random592,"A,B,D,E","A,B"
random592,D,
random592,"A,C,E","A,E"
random592,D,
random592,"A,C,D","C,D"
random592,E,
random592,"B,C,D,E","C,D,E"
random592,"C,D",D
random592,"B,D","B,D"
random592,"A,B",B
random592,C,C
random592,"B,C","B,C"
random592,"A,B,C,E","B,C"
random592,"D,E",D
random592,"A,E",A
random592,"A,B,C,E",B
random592,"A,C,D",C
random592,"C,D",D
random592,"A,C,E",
random592,E,E
random592,"C,E",E
random592,"A,D",A
random593,"B,D",
random593,"A,C,D,E",C
random593,"A,C,D",A
random593,"A,C,D",C
random593,"A,B,D",
random593,"C,D,E","C,E"
random593,C,C
random593,"C,D",
random593,"A,B,D,E",B
random593,D,
random593,"A,D",A
random593,"A,C,E",C
random593,"A,C,E",C
random593,"A,B,C","A,B"
random593,"A,B,C,D",
random593,"A,B,C","A,B"
random593,"A,C",C
random593,"A,B,C,D,E","A,B"
random593,"A,B,C,D,E",D
random593,"B,C",
random593,"A,C,D",C
random593,"A,B",B
random593,"B,E",
random593,"A,E",
random593,"D,E","D,E"
random593,"B,C,E",B
random593,"A,C","A,C"
random593,"A,B",
random593,B,
random593,"A,E",E
random593,D,D
random593,E,
random594,"A,B,C,D,E","B,C"
random594,A,
random594,E,
random594,"A,B,C,E","A,B,E"
random594,"A,C,E","A,E"
random594,"A,E",A
random594,"A,B,C,E",
random594,"D,E",E
random594,"A,B,C,D",C
random594,"A,C,D,E","A,D,E"
random594,"D,E",E
random594,"A,C,D,E","A,C,E"
random594,"A,C,E","C,E"
random594,"B,D,E",B
random594,"B,C,D",C
random594,"A,C,D","C,D"
random594,A,A
random594,"A,B",A
random594,"A,E",E
random594,"B,D",D
random594,"B,C,D,E",
random594,"A,B,D,E",
random594,"B,C,E",
random594,"A,B,C",C
random594,"A,C,E","C,E"
random594,"C,D",
random594,A,A
random594,"B,C",B
random594,"A,B,E",
random594,"B,D","B,D"
random594,E,E
random594,"A,B,C,D",
random595,"A,B,C,D,E",
random595,"A,B,C,E","A,B,C"
random595,D,D
random595,"B,C","B,C"
random595,"A,B,D",
random595,"C,E","C,E"
random595,B,B
random595,"C,D,E",D
random595,"A,B,D,E",D
random595,"C,D,E","C,D,E"
random595,E,E
random595,"A,B,E",A
random595,"A,C,D,E",E
random595,D,
random595,"B,C,D",
random595,"A,B",B
random595,B,
random595,A,A
random595,D,
random595,"A,B",B
random595,C,C
random595,"B,C,D","C,D"
random595,B,
random595,"B,C,D","B,C,D"
random595,"A,B,C",
random595,A,A
random595,"A,C,D",A
random595,"C,D",D
random595,"A,C,E",
random595,E,
random595,"C,E",C
random595,"A,B,D,E","B,E"
random596,A,
random596,"C,D,E",C
random596,"A,D,E","A,E"
random596,"A,B,D,E","D,E"
random596,"B,C,D",B
random596,"C,D",D
random596,E,E
random596,"A,B,C,D","A,B,C,D"
random596,"A,D,E",
random596,"C,E",C
random596,"A,C,E","A,E"
random596,"A,C,D,E",
random596,D,D
random596,"B,C,D","B,C"
random596,E,
random596,"A,B,D,E","A,D,E"
random596,"A,D,E",E
random596,A,A
random596,"A,B",A
random596,"A,C,D","A,C"
random596,"B,E",
random596,"A,B,C","A,B"
random596,"A,B,C",B
random596,"A,B",
random596,"C,D,E","C,E"
random596,"B,D",D
random596,"A,D,E",A
random596,"B,C,D",
random596,"A,B,C,E",E
random596,"A,D","A,D"
random596,"D,E",E
random596,"B,E",
random597,"B,C",
random597,"A,D",
random597,"B,C,E",E
random597,"A,C,D,E",
random597,"A,C,D",A
random597,"B,D,E",
random597,"A,B,C",C
random597,C,
random597,"B,E",
random597,D,
random597,"A,B,C,D,E","A,B"
random597,"B,D,E",
random597,"B,C,E","B,C"
random597,"A,B,D,E",
random597,"A,B,E","B,E"
random597,"C,E",C
random597,"A,B",B
random597,"A,C,D","C,D"
random597,"A,B,C","A,B"
random597,"A,C,E",
random597,"B,D,E",B
random597,"D,E",D
random597,"C,D,E","D,E"
random597,"B,D,E",
random597,"B,C,D,E",D
random597,D,
random597,"A,B,C,D","B,C,D"
random597,"A,B,D",
random597,"A,C,D,E","C,D,E"
random597,"A,B,C","B,C"
random597,"A,B,D,E",
random597,"A,B,D",
random598,"A,B,E",A
random598,"A,D,E","A,E"
random598,"A,B,C,E",
random598,E,
random598,B,
random598,"A,B,D,E",B
random598,"A,C,D",A
random598,"A,C,D",
random598,C,
random598,"C,D",C
random598,"A,B,C,E","A,B,C,E"
random598,"A,C,D","A,C,D"
random598,"A,C,D",A
random598,"A,B,C,D","A,C,D"
random598,"B,E",
random598,"B,C,D,E","B,C,E"
random598,E,E
random598,"A,B,C,D",
random598,"A,B,E",
random598,A,A
random598,"A,C",C
random598,"A,B,C",
random598,"A,E",
random598,"B,C,E",E
random598,"A,C,D",A
random598,B,
random598,"A,D,E","D,E"
random598,"A,B",
random598,"A,B,C,E","A,B,C,E"
random598,A,A
random598,"B,C",C
random598,E,E
random599,"A,B,D,E","A,B,D"
random599,A,
random599,D,D
random599,"A,B,C","B,C"
random599,"A,B,D,E",A
random599,"A,D",
random599,"B,E","B,E"
random599,"D,E",D
random599,"A,C",C
random599,"A,C,E","C,E"
random599,"A,B,D,E",
random599,"D,E",
random599,"C,E",E
random599,"A,B,C",
random599,"A,C,E","A,C,E"
random599,"C,D","C,D"
random599,"B,C,D,E",
random599,"A,B",B
random599,"A,B,C,D",A
random599,"C,E","C,E"
random599,C,
random599,"A,B,C,D,E","B,E"
random599,"A,B,D,E","A,B,D"
random599,D,
random599,"A,B",A
random599,"A,B,D","A,D"
random599,"B,C,E",
random599,"A,C,D","C,D"
random599,"A,B,C,D","A,C"
random599,A,A
random599,"A,B,E",A
random599,"A,B,C,D",D
random600,"A,B,C,D,E",A
random600,E,
random600,B,B
random600,"A,B,C,D","A,D"
random600,"A,B,C,E",
random600,A,
random600,"A,C,D",
random600,"A,C,D,E","A,C,D"
random600,"B,C",
random600,"D,E",
random600,"A,C",A
random600,"A,C,D,E","A,C,D"
random600,"A,C,E",E
random600,"C,D,E","C,E"
random600,"A,B,C","B,C"
random600,"A,B",A
random600,"A,C",
random600,"A,B",
random600,"B,C,E","B,C"
random600,"A,C,E",
random600,"B,D,E",B
random600,"C,D",D
random600,"C,D,E","C,E"
random600,"A,B,D",A
random600,"D,E",
random600,A,A
random600,"A,B,C,D,E",B
random600,"B,D","B,D"
random600,"A,B,C,D,E","B,E"
random600,"A,B",A
random600,"A,B,C,D","B,D"
random600,"B,D,E",D
random601,"B,C,D,E","B,D,E"
random601,E,E
random601,"A,B,C",
random601,"A,B,C",B
random601,"C,D,E",
random601,"C,D,E",
random601,"C,D",C
random601,A,A
random601,"A,B,E","A,B"
random601,"C,D",
random601,"A,D,E",D
random601,"D,E","D,E"
random601,"B,C",B
random601,"B,C,E","B,C,E"
random601,"A,D,E",D
random601,"B,E",
random601,"B,C,E","C,E"
random601,"A,B,C,E",A
random601,"B,D",D
random601,"C,E",C
random601,"A,D","A,D"
random601,"C,E",E
random601,"C,D","C,D"
random601,"C,D",C
random601,"A,C,E","A,E"
random601,"A,C,D,E",A
random601,"B,D,E",E
random601,"D,E",E
random601,"A,D",
random601,"B,E","B,E"
random601,"B,C,D,E","B,D,E"
random601,"A,E","A,E"
random602,"A,D",
random602,"A,B,D,E","A,D"
random602,"B,C,D","B,C,D"
random602,A,A
random602,"B,D,E","B,D"
random602,"B,E",E
random602,"A,B,C,D","B,C"
random602,"A,E",E
random602,"A,B,E","A,E"
random602,"C,D,E",C
random602,A,
random602,C,
random602,"A,B,C,D",A
random602,"A,C",
random602,"B,C,E","B,E"
random602,"A,D,E",E
random602,"A,B","A,B"
random602,"A,C,D","A,C"
random602,"B,D,E",E
random602,B,B
random602,"C,D,E","C,E"
random602,"A,B,C,D,E","B,C"
random602,"B,C,D",
random602,"A,E","A,E"
random602,A,
random602,"B,C,D",
random602,D,
random602,"A,E",
random602,"A,D",D
random602,"A,C,D,E",
random602,"A,B,C",B
random602,"A,E","A,E"
random603,"A,E",
random603,"A,B,C,E","C,E"
random603,"B,D,E",
random603,"A,B",A
random603,"D,E","D,E"
random603,A,A
random603,"D,E",
random603,"A,B,C,D,E",
random603,"B,E",
random603,"A,D",
random603,"A,B",B
random603,"C,E",
random603,"B,C,D,E","B,D"
random603,"B,C",C
random603,"A,C,D,E",D
random603,"A,C,D,E","C,D,E"
random603,"B,C",
random603,"B,E",E
random603,"B,C,E",E
random603,"B,E",
random603,"B,C,D","C,D"
random603,D,D
random603,C,
random603,"A,C,D,E","C,D,E"
random603,"D,E",E
random603,"C,D","C,D"
random603,"A,B,C,D","C,D"
random603,"B,C,D",C
random603,"B,C,E","B,C"
random603,"C,E",E
random603,"A,B,C","A,B"
random603,C,C
random604,"A,E","A,E"
random604,"A,B,C,D",C
random604,"A,B",A
random604,"A,B,C,D","A,B"
random604,"A,B,C,D","B,C"
random604,"A,B","A,B"
random604,"A,C,E","A,C,E"
random604,"B,C,D,E","D,E"
random604,"A,B,C",A
random604,"A,B,C,E",C
random604,"A,B",
random604,"A,B,C,D,E",
random604,"B,E",
random604,"D,E","D,E"
random604,"A,B,C,E","A,B,C,E"
random604,"B,C,E","B,E"
random604,"C,D","C,D"
random604,"A,B,D,E","B,E"
random604,"A,B,E",B
random604,"B,D",D
random604,"C,E",C
random604,"B,C,D,E",
random604,D,
random604,"D,E",E
random604,"B,E","B,E"
random604,"A,B,C","A,B,C"
random604,"B,C,E","B,E"
random604,A,A
random604,"C,E","C,E"
random604,"A,C,E","A,C"
random604,"B,D,E",E
random604,"B,D,E",
random605,"A,B,D",D
random605,"D,E",
random605,C,C
random605,"D,E",
random605,"C,D,E","D,E"
random605,"A,B","A,B"
random605,D,D
random605,C,C
random605,"C,D","C,D"
random605,"A,B,E",E
random605,"B,D,E","D,E"
random605,"D,E",
random605,"A,B,C","B,C"
random605,"A,E",A
random605,"A,C,E","C,E"
random605,"A,E",
random605,"A,C,D","C,D"
random605,"B,D","B,D"
random605,"B,C,D",C
random605,D,
random605,"D,E","D,E"
random605,"A,C,E",
random605,"B,D","B,D"
random605,"A,E",E
random605,"A,D","A,D"
random605,"A,D",
random605,"A,D",
random605,"B,C",C
random605,"A,C","A,C"
random605,E,
random605,"A,B,C,D",D
random605,"A,D","A,D"
random606,"B,C,D",D
random606,"B,C,D,E",
random606,"B,D,E","B,D"
random606,"A,C",C
random606,"A,C,E",
random606,"B,E",B
random606,"A,B,C",C
random606,"A,C,D,E","A,C,E"
random606,"B,C,D",D
random606,"A,B,C","A,C"
random606,"A,C",
random606,"A,B,C",A
random606,"A,E",A
random606,"A,B",A
random606,"C,D,E",E
random606,"A,B,C,D,E","A,C,D"
random606,"B,C,D",C
random606,D,D
random606,"A,B,C,D,E","A,B"
random606,"A,D",
random606,"B,C","B,C"
random606,"B,C",
random606,"A,B,C,D,E","A,B,C,D,E"
random606,"A,D",
random606,"A,D,E",E
random606,"A,D",D
random606,"A,B,E","A,B"
random606,"B,E",
random606,"C,D,E","D,E"
random606,"A,D,E","A,D"
random606,"A,B,C,D,E","B,C,E"
random606,"C,D","C,D"
random607,C,C
random607,D,D
random607,"C,D",D
random607,"A,B,E",
random607,"B,C,D",
random607,"A,C,D,E",D
random607,"B,C,E",
random607,"D,E",
random607,"C,E","C,E"
random607,"A,D,E",
random607,D,
random607,"A,C,D,E","A,C,D,E"
random607,"A,B",A
random607,"A,B,C,E","A,B,C"
random607,"B,D,E",
random607,C,C
random607,A,
random607,"A,B,D",B
random607,"A,D,E","D,E"
random607,"A,B,C,D","B,C,D"
random607,"A,E",A
random607,"B,E",B
random607,"B,C",
random607,"A,B,C,D","A,B"
random607,"A,C,D","C,D"
random607,"B,D",
random607,D,D
random607,"A,D,E",D
random607,"A,B,C","A,C"
random607,"B,C,E",B
random607,"A,D,E",D
random607,"C,E",C
random608,"A,B,C,D","A,B,C"
random608,"A,D",
random608,"A,D,E",D
random608,"D,E",E
random608,"A,E",E
random608,"A,C,E","C,E"
random608,"A,B,E","B,E"
random608,"A,B,C,D","C,D"
random608,"B,D","B,D"
random608,"A,B,C,D","B,D"
random608,"A,B,C,D",C
random608,"D,E",
random608,"A,C,D,E",
random608,"A,B,D","A,B"
random608,"A,B",
random608,"A,B,C,D,E",
random608,"C,D",D
random608,"C,D,E","C,D"
random608,"A,B,C",A
random608,"B,D,E",
random608,"A,B,C,D","A,D"
random608,"A,B,C,D,E","A,B,E"
random608,D,
random608,"B,D","B,D"
random608,"A,D,E",E
random608,A,
random608,"A,B,D,E",D
random608,"C,D",D
random608,E,E
random608,"B,D,E",E
random608,B,
random608,E,
random609,"A,B,E",A
random609,"B,D,E","B,D,E"
random609,"A,B,C,E","A,C"
random609,"A,B,D,E",A
random609,"A,B,C,D","A,B,C"
random609,"A,B,C,D","A,B,C"
random609,"A,C",C
random609,"C,D,E",
random609,"C,D",C
random609,"B,C,D,E","B,D"
random609,D,
random609,D,
random609,"B,D",D
random609,"B,C,D",C
random609,"C,E",E
random609,C,
random609,"A,C,D,E",E
random609,"A,B,C,D,E","A,B,E"
random609,"B,D",
random609,"A,E",
random609,B,B
random609,B,
random609,"A,B,C,D","A,B,C"
random609,"B,E",
random609,"A,C,D","A,C,D"
random609,"B,E",
random609,"B,C,E","B,C"
random609,"A,B,D,E",E
random609,D,D
random609,"A,C",
random609,"A,D,E","A,E"
random609,"A,B,C,D","A,B,D"
random610,"A,B,C,E",
random610,"D,E",E
random610,D,D
random610,"A,E",A
random610,"A,B,C",B
random610,E,
random610,"A,B,D,E",D
random610,"A,B,C,E","B,C"
random610,"B,C,D",C
random610,"A,C,E",
random610,"B,C,D,E","B,C"
random610,"C,E",C
random610,"A,E",
random610,"B,C,D,E",D
random610,"D,E",D
random610,"B,C",B
random610,A,A
random610,"A,B,D",
random610,"B,C,D,E",B
random610,"A,B",
random610,"B,C",
random610,"B,C,D",B
random610,"A,D,E",A
random610,"A,D",A
random610,"B,D,E","D,E"
random610,"A,B,D",
random610,"A,B,C,E","C,E"
random610,"A,B,D,E","B,D,E"
random610,"A,B,E",
random610,"B,C,D,E",E
random610,"A,B,C,E",
random610,"A,B,C","A,C"
random611,"B,D,E","D,E"
random611,C,
random611,"A,C,E",A
random611,"A,D",
random611,"A,B,C,D,E","A,B,D"
random611,"A,D,E",
random611,"A,D,E",D
random611,"A,B,C",
random611,"A,B,C,D","A,C"
random611,"B,D",B
random611,"B,C,D","B,C"
random611,"B,D,E",
random611,"D,E",D
random611,"A,B",
random611,"B,E",B
random611,"A,B,C",C
random611,B,
random611,"A,B,C,D","A,B"
random611,"A,D,E",D
random611,"A,B,C,D,E",B
random611,D,
random611,"B,D",
random611,C,
random611,"C,D",C
random611,"A,B,D,E",A
random611,"B,C,D","B,C,D"
random611,"B,C",
random611,C,C
