"subject","menu","default","choice"
"random526","A,D,E","A","A"
"random526","B,D,E","D","E"
"random526","A,B,D,E","E","A"
"random526","C,D,E","C","E"
"random526","A,C,D,E","A","C"
"random526","B,C,D,E","C","E"
"random526","A,B,C,D,E","D","B"
"random527","A","A","A"
"random527","B","B","B"
"random527","A,B","B","B"
"random527","C","C","C"
"random527","A,C","C","A"
"random527","B,C","C","B"
"random527","A,B,C","B","A"
"random527","D","D","D"
"random527","A,D","A","A"
"random527","B,D","B","B"
"random527","A,B,D","A","D"
"random527","C,D","D","D"
"random527","A,C,D","D","A"
"random527","B,C,D","B","C"
"random527","A,B,C,D","A","C"
"random527","E","E","E"
"random527","A,E","A","E"
"random527","B,E","B","E"
"random527","A,B,E","A","E"
"random527","C,E","E","E"
"random527","A,C,E","E","E"
"random527","B,C,E","E","B"
"random527","A,B,C,E","B","C"
"random527","D,E","E","E"
"random527","A,D,E","D","E"
"random527","B,D,E","D","D"
"random527","A,B,D,E","A","A"
"random527","C,D,E","D","E"
"random527","A,C,D,E","D","D"
"random527","B,C,D,E","C","C"
"random527","A,B,C,D,E","B","B"
"random528","A","A","A"
"random528","B","B","B"
"random528","A,B","A","B"
"random528","C","C","C"
"random528","A,C","C","C"
"random528","B,C","C","C"
"random528","A,B,C","B","A"
"random528","D","D","D"
"random528","A,D","D","D"
"random528","B,D","D","D"
"random528","A,B,D","D","D"
"random528","C,D","C","D"
"random528","A,C,D","C","C"
"random528","B,C,D","C","B"
"random528","A,B,C,D","D","A"
"random528","E","E","E"
"random528","A,E","A","E"
"random528","B,E","B","B"
"random528","A,B,E","B","A"
"random528","C,E","C","E"
"random528","A,C,E","C","A"
"random528","B,C,E","B","B"
"random528","A,B,C,E","C","B"
"random528","D,E","E","D"
"random528","A,D,E","E","E"
"random528","B,D,E","E","D"
"random528","A,B,D,E","A","D"
"random528","C,D,E","D","C"
"random528","A,C,D,E","C","A"
"random528","B,C,D,E","D","C"
"random528","A,B,C,D,E","D","A"
"random529","A","A","A"
"random529","B","B","B"
"random529","A,B","B","B"
"random529","C","C","C"
"random529","A,C","A","C"
"random529","B,C","C","C"
"random529","A,B,C","C","A"
"random529","D","D","D"
"random529","A,D","D","D"
"random529","B,D","D","B"
"random529","A,B,D","A","A"
"random529","C,D","D","D"
"random529","A,C,D","D","A"
"random529","B,C,D","D","C"
"random529","A,B,C,D","A","C"
"random529","E","E","E"
"random529","A,E","A","E"
"random529","B,E","E","E"
"random529","A,B,E","B","E"
"random529","C,E","E","E"
"random529","A,C,E","E","A"
"random529","B,C,E","E","B"
"random529","A,B,C,E","A","B"
"random529","D,E","D","E"
"random529","A,D,E","E","A"
"random529","B,D,E","D","D"
"random529","A,B,D,E","A","D"
"random529","C,D,E","D","C"
"random529","A,C,D,E","E","C"
"random529","B,C,D,E","C","C"
"random529","A,B,C,D,E","D","B"
"random530","A","A","A"
"random530","B","B","B"
"random530","A,B","A","B"
"random530","C","C","C"
"random530","A,C","A","A"
"random530","B,C","C","C"
"random530","A,B,C","C","C"
"random530","D","D","D"
"random530","A,D","A","A"
"random530","B,D","D","D"
"random530","A,B,D","D","D"
"random530","C,D","C","C"
"random530","A,C,D","A","C"
"random530","B,C,D","C","C"
"random530","A,B,C,D","A","B"
"random530","E","E","E"
"random530","A,E","A","A"
"random530","B,E","E","B"
"random530","A,B,E","B","E"
"random530","C,E","C","E"
"random530","A,C,E","A","A"
"random530","B,C,E","C","B"
"random530","A,B,C,E","C","C"
"random530","D,E","E","D"
"random530","A,D,E","D","A"
"random530","B,D,E","B","B"
"random530","A,B,D,E","D","B"
"random530","C,D,E","C","D"
"random530","A,C,D,E","D","C"
"random530","B,C,D,E","E","D"
"random530","A,B,C,D,E","A","B"
"random531","A","A","A"
"random531","B","B","B"
"random531","A,B","B","A"
"random531","C","C","C"
"random531","A,C","C","C"
"random531","B,C","B","C"
"random531","A,B,C","B","B"
"random531","D","D","D"
"random531","A,D","D","D"
"random531","B,D","D","D"
"random531","A,B,D","A","B"
"random531","C,D","C","D"
"random531","A,C,D","C","C"
"random531","B,C,D","B","B"
"random531","A,B,C,D","B","C"
"random531","E","E","E"
"random531","A,E","E","A"
"random531","B,E","E","E"
"random531","A,B,E","A","A"
"random531","C,E","E","E"
"random531","A,C,E","A","C"
"random531","B,C,E","E","C"
"random531","A,B,C,E","E","A"
"random531","D,E","D","D"
"random531","A,D,E","E","E"
"random531","B,D,E","E","B"
"random531","A,B,D,E","D","D"
"random531","C,D,E","D","D"
"random531","A,C,D,E","D","D"
"random531","B,C,D,E","D","B"
"random531","A,B,C,D,E","C","E"
"random532","A","A","A"
"random532","B","B","B"
"random532","A,B","B","A"
"random532","C","C","C"
"random532","A,C","A","C"
"random532","B,C","C","B"
"random532","A,B,C","C","B"
"random532","D","D","D"
"random532","A,D","D","D"
"random532","B,D","D","B"
"random532","A,B,D","B","A"
"random532","C,D","C","D"
"random532","A,C,D","A","A"
"random532","B,C,D","D","C"
"random532","A,B,C,D","D","D"
"random532","E","E","E"
"random532","A,E","A","E"
"random532","B,E","E","B"
"random532","A,B,E","A","A"
"random532","C,E","C","C"
"random532","A,C,E","E","C"
"random532","B,C,E","E","C"
"random532","A,B,C,E","C","C"
"random532","D,E","D","D"
"random532","A,D,E","D","D"
"random532","B,D,E","E","E"
"random532","A,B,D,E","A","B"
"random532","C,D,E","E","C"
"random532","A,C,D,E","E","E"
"random532","B,C,D,E","D","E"
"random532","A,B,C,D,E","E","D"
"random533","A","A","A"
"random533","B","B","B"
"random533","A,B","B","B"
"random533","C","C","C"
"random533","A,C","C","C"
"random533","B,C","C","C"
"random533","A,B,C","B","B"
"random533","D","D","D"
"random533","A,D","A","D"
"random533","B,D","D","B"
"random533","A,B,D","A","B"
"random533","C,D","C","C"
"random533","A,C,D","D","D"
"random533","B,C,D","B","B"
"random533","A,B,C,D","C","A"
"random533","E","E","E"
"random533","A,E","E","A"
"random533","B,E","E","B"
"random533","A,B,E","B","B"
"random533","C,E","C","E"
"random533","A,C,E","E","E"
"random533","B,C,E","E","B"
"random533","A,B,C,E","E","C"
"random533","D,E","E","E"
"random533","A,D,E","E","D"
"random533","B,D,E","B","E"
"random533","A,B,D,E","B","A"
"random533","C,D,E","E","C"
"random533","A,C,D,E","D","C"
"random533","B,C,D,E","C","B"
"random533","A,B,C,D,E","D","C"
"random534","A","A","A"
"random534","B","B","B"
"random534","A,B","B","B"
"random534","C","C","C"
"random534","A,C","C","C"
"random534","B,C","C","B"
"random534","A,B,C","C","A"
"random534","D","D","D"
"random534","A,D","D","A"
"random534","B,D","B","D"
"random534","A,B,D","D","D"
"random534","C,D","D","C"
"random534","A,C,D","D","D"
"random534","B,C,D","C","B"
"random534","A,B,C,D","A","D"
"random534","E","E","E"
"random534","A,E","A","A"
"random534","B,E","E","B"
"random534","A,B,E","E","A"
"random534","C,E","E","E"
"random534","A,C,E","E","C"
"random534","B,C,E","C","E"
"random534","A,B,C,E","B","C"
"random534","D,E","E","E"
"random534","A,D,E","A","E"
"random534","B,D,E","E","E"
"random534","A,B,D,E","D","D"
"random534","C,D,E","E","D"
"random534","A,C,D,E","E","C"
"random534","B,C,D,E","B","E"
"random534","A,B,C,D,E","C","B"
"random535","A","A","A"
"random535","B","B","B"
"random535","A,B","B","B"
"random535","C","C","C"
"random535","A,C","A","C"
"random535","B,C","C","C"
"random535","A,B,C","B","C"
"random535","D","D","D"
"random535","A,D","A","A"
"random535","B,D","B","D"
"random535","A,B,D","D","A"
"random535","C,D","D","D"
"random535","A,C,D","D","D"
"random535","B,C,D","D","B"
"random535","A,B,C,D","A","B"
"random535","E","E","E"
"random535","A,E","A","A"
"random535","B,E","B","E"
"random535","A,B,E","B","A"
"random535","C,E","C","E"
"random535","A,C,E","C","C"
"random535","B,C,E","E","E"
"random535","A,B,C,E","A","E"
"random535","D,E","E","D"
"random535","A,D,E","E","D"
"random535","B,D,E","E","B"
"random535","A,B,D,E","B","B"
"random535","C,D,E","E","C"
"random535","A,C,D,E","E","A"
"random535","B,C,D,E","B","C"
"random535","A,B,C,D,E","C","D"
"random536","A","A","A"
"random536","B","B","B"
"random536","A,B","A","A"
"random536","C","C","C"
"random536","A,C","C","A"
"random536","B,C","C","B"
"random536","A,B,C","B","B"
"random536","D","D","D"
"random536","A,D","A","A"
"random536","B,D","D","B"
"random536","A,B,D","D","A"
"random536","C,D","C","C"
"random536","A,C,D","D","A"
"random536","B,C,D","B","B"
"random536","A,B,C,D","A","A"
"random536","E","E","E"
"random536","A,E","A","A"
"random536","B,E","E","E"
"random536","A,B,E","E","A"
"random536","C,E","C","C"
"random536","A,C,E","A","C"
"random536","B,C,E","B","C"
"random536","A,B,C,E","E","A"
"random536","D,E","E","D"
"random536","A,D,E","A","E"
"random536","B,D,E","B","E"
"random536","A,B,D,E","D","D"
"random536","C,D,E","D","C"
"random536","A,C,D,E","E","C"
"random536","B,C,D,E","B","C"
"random536","A,B,C,D,E","E","D"
"random537","A","A","A"
"random537","B","B","B"
"random537","A,B","A","B"
"random537","C","C","C"
"random537","A,C","C","A"
"random537","B,C","B","C"
"random537","A,B,C","C","A"
"random537","D","D","D"
"random537","A,D","D","D"
"random537","B,D","B","D"
"random537","A,B,D","B","D"
"random537","C,D","D","D"
"random537","A,C,D","A","C"
"random537","B,C,D","D","D"
"random537","A,B,C,D","A","B"
"random537","E","E","E"
"random537","A,E","A","E"
"random537","B,E","B","B"
"random537","A,B,E","A","B"
"random537","C,E","E","C"
"random537","A,C,E","A","E"
"random537","B,C,E","C","E"
"random537","A,B,C,E","A","B"
"random537","D,E","D","E"
"random537","A,D,E","D","A"
"random537","B,D,E","E","D"
"random537","A,B,D,E","B","D"
"random537","C,D,E","D","C"
"random537","A,C,D,E","C","D"
"random537","B,C,D,E","B","B"
"random537","A,B,C,D,E","B","A"
"random538","A","A","A"
"random538","B","B","B"
"random538","A,B","A","B"
"random538","C","C","C"
"random538","A,C","A","C"
"random538","B,C","B","C"
"random538","A,B,C","C","C"
"random538","D","D","D"
"random538","A,D","A","A"
"random538","B,D","D","D"
"random538","A,B,D","D","A"
"random538","C,D","D","C"
"random538","A,C,D","C","D"
"random538","B,C,D","B","B"
"random538","A,B,C,D","D","A"
"random538","E","E","E"
"random538","A,E","A","E"
"random538","B,E","E","B"
"random538","A,B,E","B","E"
"random538","C,E","C","E"
"random538","A,C,E","C","A"
"random538","B,C,E","B","C"
"random538","A,B,C,E","C","B"
"random538","D,E","E","D"
"random538","A,D,E","E","A"
"random538","B,D,E","B","E"
"random538","A,B,D,E","D","E"
"random538","C,D,E","C","E"
"random538","A,C,D,E","C","E"
"random538","B,C,D,E","C","B"
"random538","A,B,C,D,E","A","B"
"random539","A","A","A"
"random539","B","B","B"
"random539","A,B","A","A"
"random539","C","C","C"
"random539","A,C","A","A"
"random539","B,C","B","B"
"random539","A,B,C","C","A"
"random539","D","D","D"
"random539","A,D","D","A"
"random539","B,D","D","B"
"random539","A,B,D","A","A"
"random539","C,D","D","D"
"random539","A,C,D","A","D"
"random539","B,C,D","B","B"
"random539","A,B,C,D","B","B"
"random539","E","E","E"
"random539","A,E","A","E"
"random539","B,E","B","E"
"random539","A,B,E","B","B"
"random539","C,E","C","E"
"random539","A,C,E","E","E"
"random539","B,C,E","E","E"
"random539","A,B,C,E","E","C"
"random539","D,E","E","D"
"random539","A,D,E","E","A"
"random539","B,D,E","D","E"
"random539","A,B,D,E","E","E"
"random539","C,D,E","E","E"
"random539","A,C,D,E","E","C"
"random539","B,C,D,E","D","E"
"random539","A,B,C,D,E","A","D"
"random540","A","A","A"
"random540","B","B","B"
"random540","A,B","B","A"
"random540","C","C","C"
"random540","A,C","A","A"
"random540","B,C","C","B"
"random540","A,B,C","A","B"
"random540","D","D","D"
"random540","A,D","A","D"
"random540","B,D","D","D"
"random540","A,B,D","D","A"
"random540","C,D","D","C"
"random540","A,C,D","D","C"
"random540","B,C,D","D","C"
"random540","A,B,C,D","A","D"
"random540","E","E","E"
"random540","A,E","E","A"
"random540","B,E","E","B"
"random540","A,B,E","B","E"
"random540","C,E","E","E"
"random540","A,C,E","A","C"
"random540","B,C,E","E","B"
"random540","A,B,C,E","A","E"
"random540","D,E","E","E"
"random540","A,D,E","D","E"
"random540","B,D,E","E","B"
"random540","A,B,D,E","E","B"
"random540","C,D,E","E","D"
"random540","A,C,D,E","A","C"
"random540","B,C,D,E","E","C"
"random540","A,B,C,D,E","E","B"
"random541","A","A","A"
"random541","B","B","B"
"random541","A,B","B","A"
"random541","C","C","C"
"random541","A,C","A","A"
"random541","B,C","C","B"
"random541","A,B,C","A","A"
"random541","D","D","D"
"random541","A,D","D","A"
"random541","B,D","B","B"
"random541","A,B,D","A","A"
"random541","C,D","C","C"
"random541","A,C,D","C","D"
"random541","B,C,D","C","C"
"random541","A,B,C,D","B","A"
"random541","E","E","E"
"random541","A,E","A","E"
"random541","B,E","B","B"
"random541","A,B,E","B","A"
"random541","C,E","C","E"
"random541","A,C,E","A","E"
"random541","B,C,E","C","E"
"random541","A,B,C,E","E","A"
"random541","D,E","D","D"
"random541","A,D,E","A","A"
"random541","B,D,E","D","B"
"random541","A,B,D,E","A","D"
"random541","C,D,E","C","E"
"random541","A,C,D,E","E","C"
"random541","B,C,D,E","C","D"
"random541","A,B,C,D,E","A","B"
"random542","A","A","A"
"random542","B","B","B"
"random542","A,B","B","B"
"random542","C","C","C"
"random542","A,C","A","A"
"random542","B,C","B","B"
"random542","A,B,C","C","C"
"random542","D","D","D"
"random542","A,D","D","A"
"random542","B,D","D","B"
"random542","A,B,D","B","A"
"random542","C,D","C","C"
"random542","A,C,D","A","A"
"random542","B,C,D","D","C"
"random542","A,B,C,D","A","A"
"random542","E","E","E"
"random542","A,E","A","E"
"random542","B,E","E","B"
"random542","A,B,E","A","B"
"random542","C,E","C","E"
"random542","A,C,E","C","A"
"random542","B,C,E","E","B"
"random542","A,B,C,E","C","B"
"random542","D,E","D","E"
"random542","A,D,E","E","D"
"random542","B,D,E","E","B"
"random542","A,B,D,E","A","B"
"random542","C,D,E","D","C"
"random542","A,C,D,E","E","C"
"random542","B,C,D,E","D","D"
"random542","A,B,C,D,E","D","D"
"random543","A","A","A"
"random543","B","B","B"
"random543","A,B","B","B"
"random543","C","C","C"
"random543","A,C","A","A"
"random543","B,C","C","C"
"random543","A,B,C","B","C"
"random543","D","D","D"
"random543","A,D","A","D"
"random543","B,D","B","D"
"random543","A,B,D","A","D"
"random543","C,D","C","C"
"random543","A,C,D","D","C"
"random543","B,C,D","B","D"
"random543","A,B,C,D","A","B"
"random543","E","E","E"
"random543","A,E","E","A"
"random543","B,E","E","B"
"random543","A,B,E","A","A"
"random543","C,E","E","E"
"random543","A,C,E","E","E"
"random543","B,C,E","C","B"
"random543","A,B,C,E","A","B"
"random543","D,E","D","D"
"random543","A,D,E","D","E"
"random543","B,D,E","E","E"
"random543","A,B,D,E","D","B"
"random543","C,D,E","D","D"
"random543","A,C,D,E","E","C"
"random543","B,C,D,E","C","B"
"random543","A,B,C,D,E","E","A"
"random544","A","A","A"
"random544","B","B","B"
"random544","A,B","B","B"
"random544","C","C","C"
"random544","A,C","C","C"
"random544","B,C","B","B"
"random544","A,B,C","A","B"
"random544","D","D","D"
"random544","A,D","A","D"
"random544","B,D","D","D"
"random544","A,B,D","D","B"
"random544","C,D","C","D"
"random544","A,C,D","D","D"
"random544","B,C,D","C","C"
"random544","A,B,C,D","B","D"
"random544","E","E","E"
"random544","A,E","A","E"
"random544","B,E","E","E"
"random544","A,B,E","B","B"
"random544","C,E","E","E"
"random544","A,C,E","A","E"
"random544","B,C,E","B","B"
"random544","A,B,C,E","C","A"
"random544","D,E","D","D"
"random544","A,D,E","A","E"
"random544","B,D,E","E","D"
"random544","A,B,D,E","A","E"
"random544","C,D,E","D","D"
"random544","A,C,D,E","C","D"
"random544","B,C,D,E","C","D"
"random544","A,B,C,D,E","A","C"
"random545","A","A","A"
"random545","B","B","B"
"random545","A,B","B","B"
"random545","C","C","C"
"random545","A,C","A","C"
"random545","B,C","C","C"
"random545","A,B,C","C","B"
"random545","D","D","D"
"random545","A,D","A","D"
"random545","B,D","B","D"
"random545","A,B,D","A","D"
"random545","C,D","C","C"
"random545","A,C,D","A","D"
"random545","B,C,D","C","C"
"random545","A,B,C,D","C","A"
"random545","E","E","E"
"random545","A,E","A","A"
"random545","B,E","E","B"
"random545","A,B,E","E","A"
"random545","C,E","C","C"
"random545","A,C,E","E","C"
"random545","B,C,E","B","E"
"random545","A,B,C,E","A","B"
"random545","D,E","D","E"
"random545","A,D,E","A","A"
"random545","B,D,E","B","D"
"random545","A,B,D,E","D","A"
"random545","C,D,E","E","E"
"random545","A,C,D,E","A","A"
"random545","B,C,D,E","E","E"
"random545","A,B,C,D,E","C","A"
"random546","A","A","A"
"random546","B","B","B"
"random546","A,B","A","B"
"random546","C","C","C"
"random546","A,C","A","A"
"random546","B,C","C","B"
"random546","A,B,C","B","B"
"random546","D","D","D"
"random546","A,D","D","D"
"random546","B,D","D","D"
"random546","A,B,D","A","A"
"random546","C,D","D","D"
"random546","A,C,D","A","D"
"random546","B,C,D","B","C"
"random546","A,B,C,D","A","D"
"random546","E","E","E"
"random546","A,E","A","A"
"random546","B,E","E","E"
"random546","A,B,E","A","E"
"random546","C,E","C","C"
"random546","A,C,E","C","E"
"random546","B,C,E","C","E"
"random546","A,B,C,E","A","E"
"random546","D,E","E","E"
"random546","A,D,E","D","E"
"random546","B,D,E","B","B"
"random546","A,B,D,E","E","D"
"random546","C,D,E","E","D"
"random546","A,C,D,E","C","C"
"random546","B,C,D,E","C","D"
"random546","A,B,C,D,E","E","A"
"random547","A","A","A"
"random547","B","B","B"
"random547","A,B","B","A"
"random547","C","C","C"
"random547","A,C","C","C"
"random547","B,C","B","C"
"random547","A,B,C","A","A"
"random547","D","D","D"
"random547","A,D","A","A"
"random547","B,D","D","D"
"random547","A,B,D","A","B"
"random547","C,D","C","D"
"random547","A,C,D","D","D"
"random547","B,C,D","C","B"
"random547","A,B,C,D","C","B"
"random547","E","E","E"
"random547","A,E","E","E"
"random547","B,E","B","E"
"random547","A,B,E","A","B"
"random547","C,E","E","C"
"random547","A,C,E","C","A"
"random547","B,C,E","C","E"
"random547","A,B,C,E","B","A"
"random547","D,E","E","D"
"random547","A,D,E","D","D"
"random547","B,D,E","D","D"
"random547","A,B,D,E","B","A"
"random547","C,D,E","C","E"
"random547","A,C,D,E","A","D"
"random547","B,C,D,E","D","E"
"random547","A,B,C,D,E","B","B"
"random548","A","A","A"
"random548","B","B","B"
"random548","A,B","A","A"
"random548","C","C","C"
"random548","A,C","C","C"
"random548","B,C","C","C"
"random548","A,B,C","B","C"
"random548","D","D","D"
"random548","A,D","D","A"
"random548","B,D","B","B"
"random548","A,B,D","D","B"
"random548","C,D","C","D"
"random548","A,C,D","C","C"
"random548","B,C,D","B","D"
"random548","A,B,C,D","C","D"
"random548","E","E","E"
"random548","A,E","E","E"
"random548","B,E","B","E"
"random548","A,B,E","E","E"
"random548","C,E","E","E"
"random548","A,C,E","A","E"
"random548","B,C,E","B","E"
"random548","A,B,C,E","E","B"
"random548","D,E","D","D"
"random548","A,D,E","E","D"
"random548","B,D,E","E","D"
"random548","A,B,D,E","B","B"
"random548","C,D,E","D","C"
"random548","A,C,D,E","A","A"
"random548","B,C,D,E","B","C"
"random548","A,B,C,D,E","D","D"
"random549","A","A","A"
"random549","B","B","B"
"random549","A,B","B","A"
"random549","C","C","C"
"random549","A,C","C","C"
"random549","B,C","B","B"
"random549","A,B,C","B","A"
"random549","D","D","D"
"random549","A,D","D","D"
"random549","B,D","B","D"
"random549","A,B,D","D","A"
"random549","C,D","C","C"
"random549","A,C,D","C","A"
"random549","B,C,D","D","D"
"random549","A,B,C,D","C","A"
"random549","E","E","E"
"random549","A,E","E","A"
"random549","B,E","E","E"
"random549","A,B,E","B","B"
"random549","C,E","E","C"
"random549","A,C,E","C","A"
"random549","B,C,E","E","B"
"random549","A,B,C,E","E","A"
"random549","D,E","E","E"
"random549","A,D,E","D","A"
"random549","B,D,E","D","E"
"random549","A,B,D,E","D","E"
"random549","C,D,E","C","E"
"random549","A,C,D,E","A","C"
"random549","B,C,D,E","D","D"
"random549","A,B,C,D,E","A","A"
"random550","A","A","A"
"random550","B","B","B"
"random550","A,B","A","B"
"random550","C","C","C"
"random550","A,C","C","A"
"random550","B,C","B","C"
"random550","A,B,C","A","B"
"random550","D","D","D"
"random550","A,D","A","A"
"random550","B,D","D","B"
"random550","A,B,D","D","B"
"random550","C,D","D","C"
"random550","A,C,D","C","A"
"random550","B,C,D","C","D"
"random550","A,B,C,D","B","B"
"random550","E","E","E"
"random550","A,E","E","E"
"random550","B,E","E","E"
"random550","A,B,E","A","E"
"random550","C,E","E","C"
"random550","A,C,E","E","C"
"random550","B,C,E","B","C"
"random550","A,B,C,E","A","E"
"random550","D,E","D","D"
"random550","A,D,E","D","D"
"random550","B,D,E","E","B"
"random550","A,B,D,E","D","A"
"random550","C,D,E","E","E"
"random550","A,C,D,E","E","D"
"random550","B,C,D,E","D","B"
"random550","A,B,C,D,E","A","D"
"random551","A","A","A"
"random551","B","B","B"
"random551","A,B","A","A"
"random551","C","C","C"
"random551","A,C","A","A"
"random551","B,C","C","C"
"random551","A,B,C","C","C"
"random551","D","D","D"
"random551","A,D","A","A"
"random551","B,D","D","D"
"random551","A,B,D","B","A"
"random551","C,D","D","D"
"random551","A,C,D","D","C"
"random551","B,C,D","D","D"
"random551","A,B,C,D","D","B"
"random551","E","E","E"
"random551","A,E","A","E"
"random551","B,E","B","E"
"random551","A,B,E","B","A"
"random551","C,E","C","C"
"random551","A,C,E","A","A"
"random551","B,C,E","C","E"
"random551","A,B,C,E","B","C"
"random551","D,E","E","E"
"random551","A,D,E","E","D"
"random551","B,D,E","B","D"
"random551","A,B,D,E","B","B"
"random551","C,D,E","C","E"
"random551","A,C,D,E","A","C"
"random551","B,C,D,E","E","D"
"random551","A,B,C,D,E","D","E"
"random552","A","A","A"
"random552","B","B","B"
"random552","A,B","B","B"
"random552","C","C","C"
"random552","A,C","C","A"
"random552","B,C","B","C"
"random552","A,B,C","C","C"
"random552","D","D","D"
"random552","A,D","A","D"
"random552","B,D","D","B"
"random552","A,B,D","A","B"
"random552","C,D","C","C"
"random552","A,C,D","A","D"
"random552","B,C,D","D","D"
"random552","A,B,C,D","C","A"
"random552","E","E","E"
"random552","A,E","E","A"
"random552","B,E","E","B"
"random552","A,B,E","B","B"
"random552","C,E","C","C"
"random552","A,C,E","C","A"
"random552","B,C,E","E","E"
"random552","A,B,C,E","C","B"
"random552","D,E","E","D"
"random552","A,D,E","A","A"
"random552","B,D,E","E","E"
"random552","A,B,D,E","A","E"
"random552","C,D,E","C","E"
"random552","A,C,D,E","A","A"
"random552","B,C,D,E","C","C"
"random552","A,B,C,D,E","B","B"
"random553","A","A","A"
"random553","B","B","B"
"random553","A,B","A","A"
"random553","C","C","C"
"random553","A,C","A","C"
"random553","B,C","C","C"
"random553","A,B,C","B","B"
"random553","D","D","D"
"random553","A,D","D","A"
"random553","B,D","D","D"
"random553","A,B,D","A","A"
"random553","C,D","D","D"
"random553","A,C,D","D","C"
"random553","B,C,D","B","C"
"random553","A,B,C,D","C","A"
"random553","E","E","E"
"random553","A,E","A","A"
"random553","B,E","E","B"
"random553","A,B,E","E","A"
"random553","C,E","E","E"
"random553","A,C,E","C","C"
"random553","B,C,E","C","B"
"random553","A,B,C,E","A","A"
"random553","D,E","E","D"
"random553","A,D,E","D","E"
"random553","B,D,E","B","D"
"random553","A,B,D,E","A","E"
"random553","C,D,E","D","E"
"random553","A,C,D,E","C","A"
"random553","B,C,D,E","C","B"
"random553","A,B,C,D,E","E","D"
"random554","A","A","A"
"random554","B","B","B"
"random554","A,B","B","A"
"random554","C","C","C"
"random554","A,C","C","C"
"random554","B,C","C","B"
"random554","A,B,C","A","C"
"random554","D","D","D"
"random554","A,D","D","D"
"random554","B,D","B","D"
"random554","A,B,D","A","B"
"random554","C,D","C","D"
"random554","A,C,D","C","D"
"random554","B,C,D","C","D"
"random554","A,B,C,D","B","B"
"random554","E","E","E"
"random554","A,E","E","E"
"random554","B,E","B","B"
"random554","A,B,E","A","A"
"random554","C,E","E","E"
"random554","A,C,E","E","C"
"random554","B,C,E","C","C"
"random554","A,B,C,E","A","B"
"random554","D,E","D","D"
"random554","A,D,E","A","D"
"random554","B,D,E","D","D"
"random554","A,B,D,E","A","D"
"random554","C,D,E","C","C"
"random554","A,C,D,E","C","E"
"random554","B,C,D,E","B","C"
"random554","A,B,C,D,E","C","A"
"random555","A","A","A"
"random555","B","B","B"
"random555","A,B","B","B"
"random555","C","C","C"
"random555","A,C","C","A"
"random555","B,C","B","B"
"random555","A,B,C","C","A"
"random555","D","D","D"
"random555","A,D","A","D"
"random555","B,D","D","D"
"random555","A,B,D","B","A"
"random555","C,D","C","C"
"random555","A,C,D","C","C"
"random555","B,C,D","C","B"
"random555","A,B,C,D","A","A"
"random555","E","E","E"
"random555","A,E","E","A"
"random555","B,E","E","E"
"random555","A,B,E","E","B"
"random555","C,E","C","E"
"random555","A,C,E","E","E"
"random555","B,C,E","C","C"
"random555","A,B,C,E","E","B"
"random555","D,E","E","E"
"random555","A,D,E","A","E"
"random555","B,D,E","D","E"
"random555","A,B,D,E","A","A"
"random555","C,D,E","C","E"
"random555","A,C,D,E","D","A"
"random555","B,C,D,E","C","D"
"random555","A,B,C,D,E","C","B"
"random556","A","A","A"
"random556","B","B","B"
"random556","A,B","A","B"
"random556","C","C","C"
"random556","A,C","C","A"
"random556","B,C","B","B"
"random556","A,B,C","C","C"
"random556","D","D","D"
"random556","A,D","A","D"
"random556","B,D","B","D"
"random556","A,B,D","B","A"
"random556","C,D","C","C"
"random556","A,C,D","D","D"
"random556","B,C,D","B","B"
"random556","A,B,C,D","D","D"
"random556","E","E","E"
"random556","A,E","A","A"
"random556","B,E","E","E"
"random556","A,B,E","B","B"
"random556","C,E","C","E"
"random556","A,C,E","C","C"
"random556","B,C,E","B","C"
"random556","A,B,C,E","C","C"
"random556","D,E","E","D"
"random556","A,D,E","D","E"
"random556","B,D,E","B","B"
"random556","A,B,D,E","B","D"
"random556","C,D,E","D","D"
"random556","A,C,D,E","E","D"
"random556","B,C,D,E","C","B"
"random556","A,B,C,D,E","D","D"
"random557","A","A","A"
"random557","B","B","B"
"random557","A,B","B","A"
"random557","C","C","C"
"random557","A,C","C","A"
"random557","B,C","B","B"
"random557","A,B,C","B","B"
"random557","D","D","D"
"random557","A,D","D","D"
"random557","B,D","B","B"
"random557","A,B,D","D","A"
"random557","C,D","D","C"
"random557","A,C,D","C","A"
"random557","B,C,D","B","B"
"random557","A,B,C,D","D","C"
"random557","E","E","E"
"random557","A,E","E","E"
"random557","B,E","B","B"
"random557","A,B,E","B","B"
"random557","C,E","E","C"
"random557","A,C,E","C","A"
"random557","B,C,E","B","C"
"random557","A,B,C,E","B","B"
"random557","D,E","D","E"
"random557","A,D,E","D","E"
"random557","B,D,E","B","B"
"random557","A,B,D,E","D","E"
"random557","C,D,E","D","E"
"random557","A,C,D,E","A","C"
"random557","B,C,D,E","B","E"
"random557","A,B,C,D,E","C","B"
"random558","A","A","A"
"random558","B","B","B"
"random558","A,B","B","B"
"random558","C","C","C"
"random558","A,C","A","A"
"random558","B,C","B","B"
"random558","A,B,C","B","A"
"random558","D","D","D"
"random558","A,D","D","D"
"random558","B,D","B","D"
"random558","A,B,D","D","A"
"random558","C,D","C","C"
"random558","A,C,D","C","C"
"random558","B,C,D","D","D"
"random558","A,B,C,D","C","D"
"random558","E","E","E"
"random558","A,E","E","E"
"random558","B,E","E","B"
"random558","A,B,E","E","B"
